4817-1,Dungeon,2000,197,39
6579-1,Ice Surfer,2000,51,42
66344-1,Super Pack 4 in 1,2010,632,0
70707-1,CLS-89 Eradicator Mech,2013,146,439
76018-1,Hulk Lab Smash,2014,487,396
8029-1,Mini Snowspeeder,2008,159,66
852293-1,Fantasy Era Castle Giant Chess Set,2008,502,2454
88008-1,Medium Linear Motor,2019,655,1
8924-1,Maxilos and Spinax,2007,359,256
MissionViejo-1,LEGO Store Grand Opening Exclusive Set Mission Viejo Mall Mission Viejo CA,2011,408,13
30050-1,Republic Attack Shuttle - Mini,2010,160,54
30184-1,Little Helicopter,2013,22,56
3348-1,Three Minifig Pack - Rock Raiders #2,2000,442,23
3367-1,Space Shuttle,2011,52,230
3855-1,Ramses Return,2011,502,99
4225-1,Challenger Set 350,1998,470,244
4642-1,Fishing Boat,2011,59,65
6931-1,FX Star Patroller,1985,130,227
71012-2,Alien,2016,555,4
71024-21,LEGO Minifigures - The Disney Series 2 - All Sets,2019,677,0
7124-1,Flash Speeder,2000,166,107
7324-18,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7
852741-1,Build your own Holiday Countdown Candle,2009,227,165
853-1,Auto Chassis,1977,4,608
8827-17,Collectable Minifigures - LEGO Minifigures Series 6 - Complete,2012,541,16
9066-1,Basic Large Set,1999,516,0
911618-1,Flash Speeder,2017,158,43
rrminifigs-1,Rock Raider Minifig Packs 3-Pack,2000,442,3
10162-1,Red Ridge Tiles,2004,254,48
21030-1,United States Capitol Building,2016,252,1031
2402-1,Police Car,1984,632,5
241502-1,Flamy the Fox,2015,600,12
3579-1,Street Hockey,2004,461,119
400-3,Small Wheels with Axles (The Building Toy),1966,371,12
5002941-1,Bionicle Hero Pack,2015,324,6
5404-1,House,1997,451,28
70205-1,CHI Razar,2013,573,68
71022-3,Ron Weasley,2018,656,7
75534-1,Darth Vader,2018,158,168
7838-1,Freight Loading Depot with Wagon,1983,235,326
30409-1,Emma's Bumper Cars,2019,494,66
4496-2,50th Anniversary Tub,2005,37,1000
5004553-1,Mixels Infernites,2015,584,3
6112-1,World of Bricks,2006,48,1004
75187-1,BB-8,2017,612,1105
7958-10,Advent Calendar 2011 Star Wars (Day  9) - X-wing Fighter,2011,225,23
8114-1,Chameleon Hunter,2008,389,187
10592-1,Fire Truck,2015,632,26
1731-1,Ice Planet Scooter,1994,133,19
31086-1,Futuristic Flyer,2019,672,157
40253-1,Christmas Build-Up,2017,228,254
4962-2,Baby Zoo (re-release),2014,632,18
5005518-1,Brick Lunch Bag Gray,2018,501,0
5137-1,Town Accessories,1994,454,44
545-2,Conveyor Station,1973,416,170
60025-1,Grand Prix Truck,2013,52,322
60168-1,Sailboat Rescue,2017,55,196
66117-1,Offre Speciale (7235 7236 7238 7241),2007,52,0
70626-1,Dawn of Iron Doom,2017,435,696
70681-1,Spinjitzu Slam - Lloyd,2019,435,70
75202-1,Defense of Crait,2018,158,746
78579-1,Action Pack (Target Exclusive),1998,50,4
8803-4,Samurai Warrior - Complete Set,2011,538,7
CELEB2017-1,Detention Block Rescue (Star Wars Celebration 2017 Exclusive Set),2017,169,220
1221-1,TECHNIC beams - yellow,1982,453,8
1827-1,Helicopter,1997,468,20
215-3,2 x 8 Bricks (USA/CAN),1961,371,45
238-3,Lego System Idea Book no. 1,1962,497,0
2520-1,Battle Arena,2011,435,462
2621-1,Motorbike Transporter,1994,632,5
315-4,European Taxi,1968,378,48
3368-1,Rocket Launch Center,2011,52,499
3508-1,1 x 4 x 5 Black Window Frame with Blue Pane,2001,254,20
41372-1,Stephanie’s Gymnastics Show,2019,494,240
41566-1,Sharx,2016,588,55
5004268-1,Single Stud Blue Storage Brick,2014,501,0
5302-1,"Bogieplates, Black",1992,456,2
6250-1,Cross Bone Clipper,1997,148,157
6254-1,Rocky Reef,1995,148,108
8831-14,Evil Knight - Complete Set,2012,542,8
kabrace-1,Race 4-Pack,2001,91,4
2904-1,Motorbike (Cycle Cruiser),2000,657,10
42080-1,Forest Machine,2018,5,1003
5836-1,Beautiful Baby Princess,2002,319,27
60149-1,4x4 with Catamaran,2017,52,198
65296-1,Hewkii and Hahli Twin Pack with Gold Avohkii,2003,335,3
6820-1,Starfire I,1986,130,34
71004-4,Wild West Wyldstyle,2014,549,6
7579-1,Blossom Fairy,2006,319,49
10241-1,Maersk Line Triple-E,2014,673,1518
20014-1,4 x 4 Dynamo,2010,22,69
2025-1,Boat,1999,470,12
2641-2,Jumbo Plane,1988,632,12
2642-1,Living Room,1982,652,24
3273-1,"Bob, Lofty and the Mice",2001,626,20
41021-1,Poodle's Little Palace,2013,496,46
41040-3,"Advent Calendar 2014, Friends (Day 2) - Sled",2014,226,11
41044-1,Macaw's Fountain,2014,496,39
4137-1,Small Freestyle Clearpack,1997,399,127
561811-1,Winter World,2018,494,30
75902-1,The Mystery Machine,2015,603,300
75973-1,D.Va & Reinhardt,2019,669,455
7724-25,Advent Calendar 2008 City (Day 24) Female and Snowman,2008,220,15
7958-20,Advent Calendar 2011 Star Wars (Day 19) - TIE Defender Pilot,2011,225,4
809-1,Doors and Windows,1986,473,38
8959-1,Claw Digger,2009,439,197
9232-1,Hospital Set,2005,516,95
K4488-1,Star Wars Miniatures Kit II,2003,159,4
K4612-1,Jack Stone Kit,2002,282,3
2403-1,Fire Chief Building Set,1985,632,4
2851193-1,Darth Maul Watch,2009,501,8
2988-1,Surprise for Eeyore,1999,635,31
3545-1,Hockey Puck Feeder,2003,461,151
5005208-1,The LEGO Batman Movie Collector Box,2017,501,0
6250093-1,Iron Man Mosaic,2018,598,2305
71002-17,LEGO Collectable Minifigures Series 11 - Complete,2014,547,16
7324-17,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11
7575-11,Advent Calendar 2004 Clikits (Day 10) Hair Band,2004,222,5
7681-1,Separatist Spider Droid,2008,165,214
853130-1,Star Wars Magnet Set,2011,501,0
8684-15,Surfer - Complete Set,2010,537,6
905-1,Doll Set,1963,365,266
9492-1,TIE Fighter,2012,169,413
970017-1,14-Tooth Beveled Gears (Pack of 100),2002,525,100
comcon014-1,Super Heroes Unite - Batman - San Diego Comic-Con 2011 Exclusive,2011,484,3
Liverpool-1,LEGO Store Grand Opening Exclusive Set Liverpool UK,2011,408,12
PAB4-1,Batman & Robin,2012,410,0
10515-1,Ariel's Undersea Castle,2013,640,39
1784-1,Animals Bulk Box,1996,505,21
280-1,"Sloping Roof Bricks, Red",1958,371,14
30083-1,Dragon Fight,2011,435,32
3519-1,Green Parrot (Explore),2003,505,10
40252-1,Mini VW Beetle,2017,22,141
4963-1,Police Patrol,2006,650,8
5607-1,Track Repair Train,2008,634,15
561604-1,Cute Kitchen,2016,494,24
60023-1,City Starter Set,2013,52,269
65258-1,Power Chamber with Gahlok Tahnok Va Pahrak Va and Gahlok Va,2003,324,4
6810-1,Laser Ranger,1989,132,41
8263-1,Snow Groomer,2009,15,590
850751-1,Orlando Picture Frame,2013,411,101
8827-0,Minifigure Series 6 [Random Bag],2012,541,0
9186-1,Indians,1998,665,82
b55dk-01,Lego Mursten - System i Leg Byggebog,1955,497,0
sw117promo-1,Darth Vader Polybag - 56. International Toy Fair Nuernberg (N├╝rnberg),2005,168,2
41038-1,Jungle Rescue Base,2014,495,499
4152-1,Large Freestyle Bucket,1995,399,409
4594-1,Maverick Sprinter & Hot Arrow,2002,113,66
60024-10,"Advent Calendar 2013, City (Day  9)",2013,220,4
60063-11,Advent Calendar 2014 City (Day 10) Small Catapult,2014,220,7
6044-1,King's Carriage,1995,201,127
71008-12,Samurai,2015,551,8
7147-1,Xplode,2010,403,45
7553-18,Advent Calendar 2011 City (Day 17) Police Car Top Section,2011,220,7
7574-11,Advent Calendar 2005 Clikits (Day 10) Paper Clip,2005,222,10
75823-1,Bird Island Egg Heist,2016,606,282
79109-1,Colby City Showdown,2013,575,587
80101-1,Chinese New Year's Eve Dinner,2019,206,616
850996-1,Darth Vader Key Chain,2014,503,0
8602-1,Toa Nokama,2004,353,46
8886-1,Power Functions Extension Wire,2008,438,1
9781465475459-1,DC Comics Super Heroes: Visual Dictionary,2018,497,5
K8741-1,Toa Hordika Deluxe Collection (8736 8737 8738 8739 8740 8741),2005,350,6
1696-1,Pirate Lookout,1992,148,17
21013-1,Big Ben,2012,252,346
2294-1,Ladybug,1999,505,8
2346-1,Train Oval Suitcase,1996,634,51
3862-1,Hogwarts,2010,502,332
41023-1,Fawn's Forest,2013,496,35
41040-18,"Advent Calendar 2014, Friends (Day 17) - Holiday Fireplace",2014,226,18
529-1,Animals,1978,505,40
5964-1,Thumbelina,2005,319,51
6494-1,Mystic Mountain Time Lab,1996,464,512
71022-6,Neville Longbottom,2018,656,9
71314-1,Storm Beast,2016,324,109
75043-1,AT-AP,2014,158,716
7770-1,Deep Sea Treasure Hunter,2007,310,79
8535-1,Lewa,2001,348,36
991330-1,New Turntables (Pack of 2),2007,525,2
1191-1,Try Bird,1999,87,34
2453-1,Large Bulk Bucket,1998,470,950
2614-1,Mother and Baby,1988,652,3
30091-1,Desert Rover,2011,437,31
4878-1,Rahaga Bomonga,2005,342,28
70817-1,Batman & Super Angry Kitty Attack,2015,578,115
71013-6,Hiker,2016,556,8
72006-1,Axl's Rolling Arsenal,2018,605,602
852095-1,Yellow Brick Key Chain,2007,503,1
8696-1,Bitil,2008,338,54
8803-6,Space Villain - Complete Set,2011,538,9
911831-1,Kylo Ren's Shuttle,2018,158,21
MMMB002-1,Penguin,2009,409,20
1509-1,Town Value Pack,1987,82,2
1743-1,"Box of Standard Bricks, 5+",1995,473,400
2856217-1,LEGO Star Wars III: The Clone Wars,2011,501,0
4347-1,Auto Pod,2004,478,40
4524-2,Advent Calendar 2002 Creator (Day  1) Squirrel,2002,223,10
5803-1,Iris,1999,319,11
613-1,Biplane,1974,412,18
6703-1,Minifig Pack,1988,143,42
6955-1,Space Lock-Up Isolation Base,1989,139,252
6965-2,TIE Interceptor - Mini (Polybag),2005,163,32
76005-1,Spider-Man: Daily Bugle Showdown,2013,488,473
805-1,Extra Bricks Gray,1986,473,62
850921-1,Legends of Chima Claw,2015,501,0
8587-2,Panrahk - With Shadow Kraata (Promotional Set),2003,344,45
8700-1,Expert Builder Power Pack,1982,4,27
COWT-3,Cities of Wonders - Taiwan: Chikan House,2017,619,148
K8927-1,Mahri Nui Deepsea Collection,2007,341,3
llca3-1,Pelican Sculpture (Legoland California),2000,425,83
1557-1,Scooter,1986,130,26
158-1,Railroad Crossing Gate,1969,243,7
1625-1,Snowman,1989,227,40
21035-1,Solomon R. Guggenheim Museum,2017,252,744
40013-1,Halloween Ghost,2010,230,18
40312-1,Street Lamps,2018,646,34
8189-1,Magma Mech,2010,439,183
853910-1,LEGO Minifigure Ceramic Mug,2019,501,0
9614-1,Pulley Set,1995,1,77
9696-1,FIRST LEGO League Challenge 2010 - Body Forward v46,2010,398,1515
991452-1,Sprockets,2009,525,22
LEGO-Store-1,Unused parts sold by the LEGO Store(s),2019,408,12
SoOuest-1,"LEGO Store Grand Opening Exclusive Set, So Ouest, Levallois-Perret, France",2012,408,15
10216-1,Winter Village Bakery,2010,227,687
10903-1,Fire Station,2019,632,75
40028-1,Mini Hogwarts Express,2011,246,64
4124-5,"Advent Calendar 2001, Creator (Day  4) Santa",2001,217,10
5168-1,Digger Bucket Assembly,1987,443,4
5612-1,Police Officer,2008,61,21
70746-1,Condrai Copter Attack,2015,435,310
70753-1,Lava Falls,2015,435,94
7942-1,Off-Road Fire Rescue,2007,58,131
9707-1,Intelligent House Building Set,1996,507,164
10594-1,Sofia the First Royal Stable,2015,639,38
1417-2,Vakama (bagged),2003,356,28
2745-1,Deluxe Electric Train Set,1996,634,85
2952-1,Marie,2001,659,8
3501-1,Jet-Car,1998,480,26
3721-1,Clive Crocodile on Skateboard,1988,390,13
42007-1,Moto Cross Bike,2013,1,253
4337-1,Dragon Pod,2005,478,52
457-1,"1 x 1 x 2 Window, Red or White",1966,371,38
4635-1,Fun with Vehicles,2012,37,529
5838-1,The Wicked Madam Frost,2002,319,36
6894-1,Invader,1987,128,159
10253-1,Big Ben,2016,673,4167
14748012-1,City: Demolition Mission,2015,497,11
1906-1,Majisto's Tower,1994,186,196
2261-1,Happy Gardener,1997,505,10
4463-1,Coca-Cola Light,2002,462,16
4632-1,Building Plates,2012,504,3
50003-1,Batman,2013,502,252
60115-1,4 x 4 Off Roader,2016,64,184
6076-1,Dark Dragon's Den,1993,186,219
71344-1,Excalibur Batman Fun Pack,2017,604,57
75142-1,Homing Spider Droid,2016,167,310
7592-1,Construct-a-Buzz,2010,275,210
8071-1,Lift Truck,2011,5,592
K8563-1,Bohrok Swarm Kit,2002,328,8
146-1,Level Crossing,1976,235,68
324-2,House with Garage,1964,367,174
393-2,Tow Truck,1986,467,29
4759-1,Three Christmas Decorations - Santa Tree and Snowman,2004,227,3
5004250-1,Mia Key Light,2014,503,0
60235-1,City Advent Calendar 2019,2019,208,0
70593-1,The Green NRG Dragon,2016,435,562
9781465406583-1,DK Readers Level 4: Friends: Welcome to Heartlake City,2012,497,0
Toronto-2,"LEGO Store Grand Opening Exclusive Set, Fairview Mall, Toronto, ON, Canada",2011,408,15
2252-1,Basic Set,1997,505,37
4348-3,Aero Pod (Toy Fair Nuernberg Promotion),2004,478,36
4540313-1,Duplo Creative Bucket (TRU Exclusive),2009,505,76
5004282-1,Astro Kitty Key Light,2014,503,0
66392-1,"Duplo Cars Super Pack 3 in 1 (5816, 5817, 5818)",2012,506,0
6815-1,Hovertron,1996,131,27
70501-1,Samurai Bike,2013,435,210
7220-1,Snowman,2004,227,19
7338-1,Pleasant Zoo,2006,505,116
8827-15,Mechanic - Complete Set,2012,541,7
970617-1,12-Stud Axles (Pack of 50),2002,525,50
970635-1,1 x 8 Beams,2002,525,20
9731-1,Vision Command [RCX Digital Colour Camera],2000,260,139
1616-1,Space Combi-Pack,1989,132,2
30202-1,Smoothie Stand,2015,494,37
312-4,Boats,1961,377,107
344-2,Service Station,1979,390,85
4000016-1,Billund Airport,2014,408,281
40217-1,Monthly Mini Build October 2016 - Werewolf,2016,409,52
5004930-1,Accessory pack,2017,484,36
60230-1,People Pack – Space Research and Development,2019,679,208
75034-1,Death Star Troopers,2014,158,100
75917-1,Raptor Rampage,2015,602,323
9181-1,Fire and Rescue,1995,516,65
10531-1,Mickey Mouse and Friends,2012,641,65
1224A-1,1 x 6 and 1 x 8 Bricks,1955,371,36
2136-1,Sabah Promotional Set: Airplane,1996,468,12
30530-1,WU-CRU Target Training,2018,435,46
3578-1,NHL Championship Challenge,2004,461,395
41570-1,Skrubz,2016,588,68
45017-1,Playground Set,2013,516,104
53850004-1,Biplane,2015,410,24
66474-1,Legends of Chima Super Pack 2 in 1,2013,571,0
71017-4,Clan of the Cave Batman,2017,609,7
71023-12,Gone Golfin' President Business,2019,675,6
7259-1,ARC-170 Starfighter,2005,168,402
75021-1,Republic Gunship,2013,167,1173
8804-5,Surfer Girl - Complete Set,2011,539,6
9095-1,Nitro Predator,2012,112,86
9386-1,Doors Windows & Roof Tiles,2010,528,278
9781465451897-1,DK Readers Level 2: City: Heroes to the Rescue,2016,497,0
230-2,Six Trees and Bushes,1958,371,6
30615-1,Edna Mode,2018,535,4
309-2,Church,1958,372,149
327-1,Basic Building Set,1987,467,107
350-3,Town Hall with Leonard Lion & Friends,1979,390,134
3521-1,Racer,1999,480,35
3542-1,Flip Shot,2003,461,49
3597-1,Lofty and Dizzy Hard at Work,2009,626,51
40062-1,Monthly Mini Model Build Set February 2013 - Log Cabin,2013,409,59
4053-1,Cameraman (Nesquik Promotional),2001,273,5
41300-1,Puppy Championship,2017,494,200
4461-1,Coca-Cola Bench,2002,462,7
4685-1,Fork Lift,2004,650,10
471905-1,Emmet with Tools,2019,670,9
5003586-1,President Business Key Light,2014,503,0
5100-1,TECHNIC Battery Box,1987,453,1
5581-1,Magic Flash,1993,278,787
561907-1,Olivia’s Ice Cream Machine,2019,494,38
6991-1,Monorail Transport Base,1994,145,578
71010-1,Wolf Guy,2015,552,6
71343-1,The Powerpuff Girls Fun Pack,2017,604,56
7315-1,Solar Explorer,2001,135,249
853563-1,Baby Wind Dragon Fledge Bag Charm,2016,503,0
8588-2,Kurahk - With Shadow Kraata (Promotional Set),2003,344,45
991319-1,Medium Gray Storage Bin,2008,528,1
comcon011-1,LEGO Star Wars Holo-Brick Archives San Diego Comic-Con 2009 Exclusive,2009,170,3
10160-1,Black Ridge Roof Tiles,2004,254,48
10185-1,Green Grocer,2008,155,2358
219-1,2 x 3 Bricks,1958,371,90
4559385-1,Power Miners Promotional,2009,439,2
4910-1,Hover Scout,1999,442,40
5294-1,"Toggle Joints & Connectors / Pegs, Bushings, & Couplers",1998,453,60
6701-1,Minifig Pack,1983,143,36
73129-1,Four TECHNIC Shocks,1985,453,4
7549-1,Totally Tropical Decor Set,2006,500,132
7922-1,McDonald's Sports Set Number 6 - Orange Vest Snowboarder,2004,460,4
8860-1,Car Chassis,1980,4,676
2-Sep,Trees & Flowers,1981,455,18
2000448-1,Max and Mia,2016,507,9
2000705-1,Lego Mindstorms Education Replacement Pack 6,2015,525,30
30399-1,Bowling Alley,2016,494,51
3641-1,Car & Camper,1985,390,25
40285-1,Scarecrow,2018,409,24
4551-1,Crocodile Locomotive,1991,236,313
5001136-1,Buildable Galaxy Collection,2012,176,3
5003022-1,THE LEGO® MOVIE™ Bad Cop Minifigure Alarm Clock,2014,501,0
5538-1,Creative Bucket,2009,505,76
5765-1,Transport Truck,2011,672,276
644-1,Double Tanker,1971,418,61
66407-1,Hero Factory Super Pack 2 in 1,2011,400,0
670F-1,Wheels Pack,2004,119,10
6844-1,Seismologic Vehicle (Sismobile),1983,130,46
70801-1,Melting Room,2014,578,122
75184-1,Star Wars Advent Calendar - All Parts,2017,209,309
7574-7,Advent Calendar 2005 Clikits  (Day 6) Magnet,2005,222,3
7674-1,V-19 Torrent,2008,165,470
852333-1,Keychain Name Programme,2008,503,0
lwp05-1,LEGO World Denmark Puzzle Promo 2012,2012,301,7
1092-1,TECHNIC Control II,1986,507,467
1141-1,Wheel Bricks with Small Red Train Wheels,1981,456,2
2371-1,Flying School,1991,505,36
4000026-1,Tree of Creativity,2018,408,839
40299-1,Kessel Mine Worker,2018,624,21
4104-1,Small Creator Bucket,2002,674,200
5649-1,Big Farm,2010,632,68
6102-1,Castle Mini Figures,1985,202,36
700-1,10 x 20 Brickplate,1966,371,6
7324-8,Advent Calendar 2005 City (Day  7) Safe,2005,220,12
75111-1,Darth Vader,2015,158,160
75525-1,Baze Malbus,2017,158,148
78777-1,Alien Discovery,2000,135,3
850802-1,I Love Tokyo Magnet [Male],2011,501,6
8616-1,Vahki Vorzakh,2004,357,32
8854-1,Power Crane,1989,7,516
8942-1,Jetrax T6,2008,327,419
902-1,5 Turntables,1969,371,5
9781465451309-1,Ultimate Sticker Collection: Friends: Pet Party!,2016,497,0
10066-1,Castle Accessories,2002,255,41
10121-1,NBA Basketball Teams,2003,459,16
1916-2,McDonald's Happy Meal - Animal,1983,505,6
2771-1,Family,1991,504,8
2878-2,Santa Claus Mos Burger Gift Box 1- Hawaiian Shirt Santa,2001,227,1
2961-1,Bedroom,2001,659,19
30612-1,Batgirl,2017,484,11
31098-1,Outback Cabin,2019,22,305
42090-1,Getaway Truck,2019,1,128
5000728-1,DC Universe Super Heroes Collection,2012,492,3
5001309-1,Return of the Jedi Collection,2012,158,2
5003576-1,4 stud Yellow Storage Brick,2014,501,0
519-10,2 x 3 Plates - Blue (architectural hobby und modelbau version),1962,252,32
5830-1,Fun-Day Sundaes,1995,323,34
72001-1,Lance’s Hover Jouster,2018,605,216
7280-1,Straight & Crossroad Plates,2005,62,2
9605-1,4.5V Technic Resource Set,1990,532,1534
10021-1,U.S.S. Constellation,2003,404,974
10542-1,Sleeping Beauty's Fairy Tale,2014,579,55
2720-1,Goods Station (Cargo Center),1988,632,33
30225-1,Seaplane,2013,55,37
3536-1,Snowboard Big Air Comp,2003,460,81
3644-1,Mayor's Car,1986,390,12
41112-1,Party Cakes,2016,494,50
41520-1,Torts,2014,583,48
41547-1,Wuzzo,2015,586,74
4212847-1,LEGO Stores Easter Chick in egg for 2004,2004,229,99
5547-1,James Celebrates Sodor Day,2009,631,34
70805-1,Trash Chomper,2014,578,389
7571-1,The Fight for the Dagger,2010,271,259
7574-1,Advent Calendar 2005 Clikits,2005,213,24
76100-1,Royal Talon Fighter Attack,2018,482,358
8095-1,General Grievous' Starfighter,2010,165,453
8159-1,Racer X & Taejo Togokhan,2008,118,236
853092-1,City Burglars Magnet Set,2011,501,0
8859-1,Tractor,1981,4,614
9486-1,Oil Rig Escape,2012,269,422
9700-1,Technic Control Center,1987,529,472
9934-1,Basic Bricks (yellow),1999,524,62
Sphinx-1,Sphinx,2008,301,29
041-1,Pre-School Beginners Set,1964,440,24
10079-1,Snowman,2003,227,42
41110-1,Birthday Party,2016,494,191
41519-1,Glurt,2014,583,62
4222-1,Challenger Set 300,1998,470,363
4527-1,The Joker,2012,492,57
4840-1,The Burrow,2010,246,572
5002467-1,Friends 2x4 Key Light,2013,503,0
71013-4,Cute Little Devil Set,2016,556,10
75528-1,Rey,2017,612,83
7951-1,XL Bucket,2001,505,78
8803-2,Pilot - Complete Set,2011,538,7
911839-1,Obi-Wan Kenobi,2018,178,6
9780241198070-1,City: Police Mission,2015,497,12
kabextreme-1,Kabaya Extreme Team 4-Pack,1999,87,4
kabsoccer-1,Kabaya Soccer 3-Pack,2002,462,3
KT105-1,Large Train Engine Black,2001,238,0
KT107-1,Large Train Engine Gray,2001,238,0
10152-2,Maersk Sealand Container Ship 2005 Edition,2005,276,988
10744-1,Thunder Hollow Crazy 8 Race,2017,615,191
1247-1,Patrol Car,1999,50,32
1383-1,Curse of the Pharaoh,2002,273,51
5592-1,My First Plane,2009,650,9
60206-1,Sky Police Jet Patrol,2019,52,54
8042-1,Universal Pneumatic Set,1993,21,230
8563-1,Tahnok,2002,328,40
8848-1,Power Truck,1981,4,398
VP-7,Fire Value Pack (6554 6407 6564),1997,98,3
2878-1,Santa Claus,1997,227,16
31092-1,Helicopter Adventure,2019,672,114
404-4,Wheels for the Motor (System),1967,371,12
